File Name,Quantity List
LEMON_PEEL_OIL_(Citrus_limon_Burm._f.)_506.html,"['<100', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '330\xa0—\xa02000', '<10\xa0—\xa05880', '6440\xa0—\xa023500', '10800\xa0\xa010800', '2000', -1, '216', '200\xa0—\xa0300', '0\xa0—\xa02000', '4800 \xa0—\xa014300', '300\xa0—\xa025300', '11000\xa0—\xa0168700', '2700\xa0—\xa021000', '68700\xa0—\xa0810000', '413600\xa0\xa0413600', '<100\xa0—\xa0170', -1, '1600 \xa0—\xa025000', '68', '5000\xa0—\xa07000', '420\xa0—\xa0870', '60\xa0—\xa02000', '0\xa0—\xa03400', -1, '3900\xa0—\xa038000', '24300\xa0\xa024300', '20000 \xa0—\xa0229000', '0\xa0—\xa05000', '500', '700\xa0—\xa05000', '<1000\xa0—\xa032000', '20\xa0—\xa0660', '2100\xa0—\xa04400', '300\xa0—\xa0365', '1100\xa0—\xa017600', '2000\xa0—\xa04100', '1000', '80\xa0—\xa0120', -1, -1, '<10\xa0—\xa0630', -1, '600\xa0—\xa09300', '<100', -1, '0\xa0—\xa0800', '100', '<100', -1, '50\xa0—\xa095', '100\xa0—\xa0580', '23400\xa0\xa023400', 'trace\xa0—\xa018000', '1000', -1, -1, -1, -1, -1, -1, 'trace\xa0—\xa01500', '1100', '60', '70\xa0—\xa0100', -1, -1, '0\xa0—\xa04000', -1, '100 \xa0—\xa015000', '100\xa0—\xa07500', '200 \xa0—\xa029000', '540\xa0—\xa01010', '460\xa0—\xa0895', '<100', '<100', -1, '40\xa0—\xa0240', '<100', '100\xa0—\xa0200', -1, '900 \xa0—\xa0120000', '3000', '1000', '1000', -1, '100\xa0—\xa025000', '160\xa0—\xa011200', '40\xa0—\xa0980', '0\xa0—\xa050', -1, -1, '<100', -1, '0.015', -1, -1, -1, -1, -1, '<12\xa0—\xa0100', '<12', -1, '100\xa0—\xa0400', '400\xa0—\xa0500', '<100', 'trace\xa0—\xa01000', '150\xa0—\xa0300', '160\xa0—\xa0300', '<1000', '240\xa0—\xa01010', '170\xa0—\xa0890', -1, '100', '100', -1, -1, '40\xa0—\xa060', -1, '200\xa0—\xa01710', -1, '200\xa0—\xa03200', -1, '100\xa0—\xa01200', '40\xa0—\xa0100', '50\xa0—\xa080', '30\xa0—\xa0220', '150\xa0—\xa0400', 'trace\xa0—\xa0400', '40', '80\xa0—\xa0130', -1, -1, -1, -1, -1, '300\xa0—\xa01700', '20000 \xa0—\xa0130000', '<1000\xa0—\xa035600', '< 1000\xa0—\xa019800', '200', -1, '<100', '50\xa0—\xa0470', '<10\xa0—\xa0310', 'trace\xa0—\xa0170', '20\xa0—\xa0600', '<100', -1, -1, -1, '100', '20\xa0—\xa060', '0\xa0—\xa01600', '<12\xa0—\xa0700', -1, '80\xa0—\xa0100', '70\xa0—\xa090', '3000', '80\xa0—\xa0100', -1, '20\xa0—\xa090', -1, -1, '<100', '<100', '100', '8700\xa0\xa08700', '50', '<100', '20\xa0—\xa0400', '20\xa0—\xa0500', -1, -1, 'trace\xa0—\xa0500', '60\xa0—\xa090', '<100', '0\xa0—\xa04000', '1000 \xa0—\xa031800', '2440\xa0—\xa025400', '100', '<100', '<10', '<10', '190\xa0—\xa0260', -1, -1, '<10', '20\xa0—\xa0100', -1, '10', '90\xa0—\xa0100', '70', -1, '100', '<10', '<10', -1, -1, -1, '30\xa0—\xa070', -1, -1, -1, -1, -1, '400\xa0—\xa033000', '100 \xa0\xa09000', '100', -1, '<100', '30\xa0—\xa0700', '40\xa0—\xa0400', '2000', '0\xa0—\xa046', '<10\xa0—\xa0650', '<10', -1, -1, '80', '<10\xa0—\xa01600', -1, -1, '0\xa0—\xa027', '<10\xa0—\xa0180', '<10\xa0—\xa060', '<10\xa0—\xa01100', '<10\xa0—\xa0260', -1, -1, -1, '<10\xa0—\xa02200', '<10\xa0—\xa0750', -1, '<10', '<10\xa0—\xa0450', -1, '<10\xa0—\xa070', '<10\xa0—\xa0220', '30\xa0—\xa040', -1, -1]"
ORANGE_OIL_(Citrus_sinensis_L._Osbeck)_502.html,"[-1, -1, -1, -1, -1, -1, '<500', -1, '<500', '2000', -1, '2000', -1, '4000', -1, '4000', -1, '4000', -1, '2000', -1, '2000', -1, '<1000', -1, '<1000', -1, -1, -1, -1, -1, -1, '200\xa0—\xa01450', '0\xa0—\xa04000', '<50\xa0—\xa04490', '<100\xa0—\xa069900', '50\xa0—\xa01000', '200\xa0—\xa04000', '50\xa0—\xa0260', '<100\xa0—\xa0200', -1, -1, '170\xa0—\xa04000', '100\xa0—\xa09400', '500', '5000', '20\xa0—\xa02000', -1, '20\xa0—\xa06400', -1, '100\xa0—\xa018300', '52000\xa0—\xa0973000', -1, -1, '19\xa0—\xa04000', -1, '800\xa0—\xa0900', '2000', '14', '0\xa0—\xa01500', '30\xa0—\xa0500', -1, '1800\xa0—\xa0129000', '50\xa0—\xa018200', '0\xa0—\xa012000', '30\xa0—\xa0100', '200\xa0—\xa014600', '0\xa0—\xa07000', -1, -1, '140\xa0—\xa0220', '<10\xa0—\xa0300', '<100\xa0—\xa04000', '<500', '<10\xa0—\xa050', '40\xa0—\xa0216', '2000', '100\xa0—\xa020500', -1, -1, '<500', '<50\xa0—\xa02000', '100\xa0—\xa02000', '189\xa0—\xa01000', '<100\xa0—\xa01000', '<100\xa0—\xa045000', -1, -1, '0\xa0—\xa0200', '<100', -1, '20\xa0—\xa04000', -1, '10\xa0—\xa0170', '200\xa0—\xa06980', -1, -1, -1, -1, -1, '140', -1, '20\xa0—\xa0960', '42', -1, -1, -1, -1, '50\xa0—\xa02000', '80', '0\xa0—\xa0500', -1, '395', '0\xa0—\xa0700', '30\xa0—\xa01400', '50\xa0—\xa01000', '400\xa0—\xa018100', -1, '1823', -1, -1, '20\xa0—\xa060', '<100\xa0—\xa0300', '200\xa0—\xa014110', -1, '30\xa0—\xa01832', -1, '500\xa0—\xa04000', -1, '130\xa0—\xa07000', -1, '100', '30\xa0—\xa0100', '0\xa0—\xa02000', -1, '0\xa0—\xa05000', -1, -1, '0\xa0—\xa0100', -1, '<500', '<100\xa0—\xa0500', '0\xa0—\xa0300', -1, '2000', '0\xa0—\xa0200', '90\xa0—\xa0270', -1, '<100\xa0—\xa0300', 'trace', -1, '0\xa0—\xa0100', '4420', -1, '20\xa0—\xa0850', '70\xa0—\xa0160', '20\xa0—\xa01740', -1, '300\xa0—\xa018900', '100\xa0—\xa024550', '600\xa0—\xa022000', -1, '20\xa0—\xa040', '30\xa0—\xa0300', -1, -1, -1, '50\xa0—\xa0200', -1, -1, '0\xa0—\xa01250', -1, -1, -1, '<10\xa0—\xa060', '<10\xa0—\xa01000', -1, -1, -1, -1, '100\xa0—\xa02000', -1, -1, -1, '0\xa0—\xa035000', '200\xa0—\xa03000', '0\xa0—\xa01500', '40\xa0—\xa01800', -1, -1, '40\xa0—\xa01000', '260\xa0—\xa0340', '<10\xa0—\xa040', '119', -1, -1, -1, -1, '0\xa0—\xa0200', '4000', -1, '500\xa0—\xa04200', '<500', -1, -1, '50\xa0—\xa025000', -1, -1, -1, '1700\xa0—\xa03600', '4000', -1, '<10\xa0—\xa0500', '1290', '2630', '120', -1, -1, -1, -1, -1, -1, '20\xa0—\xa0380', -1, -1, '0\xa0—\xa01000', '20\xa0—\xa080', '40\xa0—\xa0260', '30\xa0—\xa0100', '0\xa0—\xa02400', '0\xa0—\xa0500', '<100', '10\xa0—\xa060', '<50', -1, -1, '80\xa0—\xa0400', -1, '84', '40\xa0—\xa02860', '539', -1, -1, -1, -1, -1, '404', -1, '2000', -1, -1, '40\xa0—\xa0550', -1, -1, -1, '200', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '10\xa0—\xa0260', -1, -1, '0.02', '0.04', -1, '0.004', '0.02', '0.01', '0.03', -1, -1, -1, '2000', '40\xa0—\xa0500', '100\xa0—\xa01000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
APPLE_FRESH_(Golden_Reinders)_27624.html,"['0.0146\xa0—\xa00.034', '0.0011\xa0—\xa00.0077', '0.0018\xa0—\xa00.0019', '0.0016\xa0—\xa00.0168', '0.0011\xa0—\xa00.0014', '0.0012\xa0—\xa00.002', '0.0057\xa0—\xa00.0132', '0.0135\xa0—\xa00.0447', '0.006\xa0—\xa00.0135', '0.0274\xa0—\xa00.0292', '0.0054\xa0—\xa00.0124', '0.0036\xa0—\xa00.0037', '<0.0005\xa0—\xa00.0008', '0.0128\xa0—\xa00.014', '0.0038\xa0—\xa00.0059', '0.0303\xa0—\xa00.0485', '0\xa0—\xa00.0005', '0.0008\xa0—\xa00.0011', '0.0007\xa0—\xa00.0028', '0\xa0—\xa00.0005', '0.0033\xa0—\xa00.0368', '0\xa0—\xa00.0005', '0.0016\xa0—\xa00.004', '<0.0005\xa0—\xa00.0008', '0.0015\xa0—\xa00.0021', '0.0055\xa0—\xa00.0062', '0.0098\xa0—\xa00.0861', '0.0421\xa0—\xa00.1258', '0.0014\xa0—\xa00.0202', '0\xa0—\xa00.0118', '0.0153\xa0—\xa00.1354', '0.0007\xa0—\xa00.004', '0.0006\xa0—\xa00.0071', '0.9\xa0—\xa062.9', '0\xa0—\xa02', '0.0013\xa0—\xa00.0032', '0.0058\xa0—\xa00.0384', '0.0054\xa0—\xa00.0055', '0.0022\xa0—\xa00.0033', '0\xa0—\xa00.0057']"
ACEROLA_(Malpighia)_26300.html,"[-1, '0.01', '0.01', '0.01', '0.01', '0.01', '<0.01', '0.19\xa0—\xa00.68', '<0.01', '<0.01', '<0.01', '0.08', '0.44', '<0.01', '0.02', '0.01', '0.09', '0.02', '<0.01', '2.6', '<0.01\xa0—\xa09.3', '1.5', '0.72\xa0—\xa012.4', '0.01', -1, '0.05\xa0—\xa01.1', -1, '0.01', '0.07\xa0—\xa00.86', -1, '<0.01', '<0.01', '0.02', '0.01\xa0—\xa00.073', -1, '0.08\xa0—\xa00.18', '<0.01', '0.09', '0.02', '0.03\xa0—\xa00.11', '0.07', '0.03', '0.02', '<0.01', '0.32', '<0.01\xa0—\xa02.7', -1, -1, '0.06', '0.02', '<0.01', '<0.01', -1, '0.01', '<0.01', '<0.01', '<0.01', -1, '0.02', '0.04', -1, '0.01', -1, '0.01', '0.01', '0.01', '0.01', '0.02', '<0.01', -1, -1, '0.02\xa0—\xa00.04', '0.01', '<0.01', '<0.01', '<0.01', '<0.01', '<0.01', '0.01', '<0.01', '0.03', '<0.005', -1, -1, '<0.01', -1, -1, -1, '<0.01', -1, '0.02', '0.03', -1, '<0.005', -1, -1, '<0.005\xa0—\xa00.01', -1, '0.11', '0.01', '<0.01', '<0.01', '0.03', '0.16', '0.01', '0.58', -1, '0.05', -1, -1, '<0.01', -1, '0.04', '<0.01\xa0—\xa00.13', '<0.01', -1, '0.12', -1, '0.005\xa0—\xa00.01', -1, '0.03', '0.088', '0.01', '<0.01', -1, '<0.01', '0.02', '0.02\xa0—\xa00.71', -1, -1, -1, '0.02', '<0.01', -1, '<0.01', '<0.01', '<0.01', -1, -1, -1, -1, -1, '<0.01', '<0.01', '0.36', '0.22\xa0—\xa00.23', '0.01', -1, '0.04', '0.03', -1, '<0.01', '0.01', -1, '0.01', -1, '0.01\xa0—\xa00.089', -1, '<0.01', '0.019', '<0.01', '<0.01', '<0.01', '0.01', '<0.01\xa0—\xa00.039', '0.01', '<0.005', '0.01', -1, -1, '0.2', -1, -1, '0.04', '0.044', '0.01', -1, -1, '0.01', -1, -1, '<0.01', '<0.01', -1, '<0.01', -1, -1, -1, -1, '<0.005', '0.14', -1, -1, '<0.01', '0.01', '<0.01', '2.19', '0.02', '<0.01\xa0—\xa00.072', -1, -1, -1]"
IYO-KAN_PEEL_OIL_(Citrus_iyo_Hort._ex_Tanaka)_523.html,"['31000', -1, '26000', '854000', -1, -1, '1000', '13000', '1000', '1000', '1000', -1, -1, -1, -1, -1, -1, '26000', -1, -1, -1, -1, '170', -1, -1, -1, -1, -1, -1, -1, '330', -1, '10000\xa0—\xa010410', -1, '1290', '820', -1, -1, '2000', -1, '3000', -1, -1, -1, -1, '2000', '230\xa0—\xa04000', '2000', -1, -1, -1, -1, -1, '150', '250', '1500', '210', -1, -1, '1020', '490', '2000', -1, '240', '270', -1, -1, '410', '1540', '1190', -1, -1, -1, '130', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '100', -1, -1, -1, -1, -1, -1, -1, -1]"
OTHER_VITIS_SPECIES_940.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.007', -1, '0.35', '0.025', -1, '0.11', -1, -1, -1, '0.04', '0.13', '0.07', '<0.004', '0.006', -1, '0.014', -1, -1, '0.032', '5.1', '0.013', -1, '<0.004', '<0.004', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.016', '0.009', '0.014', '0.007', '0.24', '0.072', -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.021', '1.125', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.1', '25.4', '0.035', '<0.004', '<0.004', '<0.004', '0.063', -1, '0.087', '0.027', '<0.004', '0.69', -1, -1, '0.077', '0.075', -1, -1, '0.026', -1, -1, '0.34', -1, -1, -1, -1, -1, '0.011', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
BUDDHA_HAND_HYDROLATE_(citrus_medica_v._sarcod.)_554.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
POMELO_WHITE_JUICE_(citr_grandis_Osbeck)_PO51_565.html,"['7.72', '10.1', '141.94', '99.59', '15.92', '542.66', '9.59', '3.01', '341.26', '19.57', '88.39', '39.88', '2.25', '3.04', '2.94', '69.3', '2.9', '70.22', '3.25', '2.01', '62.1', '2.59', '1.2', '29.44', '5.56', '4.01', '123.86', '102.69', '2.32', '1.79', '8.2', '1.89', '4.34', '38.69', '1.58', '0.53']"
MEYER_LEMON_LEAF_OIL_578.html,"['10800', '14040', '7560', '788400', '2268', '2920', '108', '21.6', '24840', '756', '32400', '1728', '10800', '3240', '76', '0.86']"
RUM_Category_unknown_6540.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<0.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '4.8\xa0—\xa0248', '317000', '28\xa0—\xa01628', '0\xa0—\xa015.2', '0.412\xa0—\xa0196', '0.7\xa0—\xa014.8', '0\xa0—\xa0284', '4.4\xa0—\xa0264', '0.156\xa0—\xa0148', '0.667\xa0—\xa0909', '0.5', '0.2', '1.1', '0.2\xa0—\xa01.2', '1', '0.1', -1, '0.2', '0.08\xa0—\xa01.2', '0\xa0—\xa00.04', '0\xa0—\xa01', '0.1', '0.6', '0.2', -1, '0\xa0—\xa00.4', '0.1', -1, -1, '0.4', '0.3', -1, '0.2', -1, -1, -1, -1, -1, '0.1', -1, -1, -1, -1, '0.0255', '0.0233', -1, '0.1', -1, -1, '0.5', '0.2', '0\xa0—\xa010.4', -1, -1, -1, -1, -1, -1, -1, -1, '0.1', -1, -1, -1, -1, -1, '2\xa0—\xa0200', '0\xa0—\xa06', '0\xa0—\xa04.4', -1, -1, -1, -1, '0.0082\xa0—\xa00.885', '0.00639\xa0—\xa00.456', '0.0341\xa0—\xa02.08', -1, '0.00431\xa0—\xa00.0435', -1, -1, -1, -1, -1, -1, -1, -1, '0.00011\xa0—\xa00.00232', -1, -1, -1, -1, '0\xa0—\xa00.8', -1, -1, '0\xa0—\xa00.2', '0\xa0—\xa02.84', -1, '0\xa0—\xa03.2', -1, -1, -1, -1, -1, -1, '0.1', -1, '0\xa0—\xa012.8', '0.0297\xa0—\xa00.621', '1', -1, '0.6', '0.9', '6.9', -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.00101', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.1', -1, -1, -1, -1, -1, '0.1', -1, '0.1', -1, '0.00096\xa0—\xa00.328', -1, -1, -1, -1, -1, '0\xa0—\xa0121', '0.1', -1, '0.6', '0.172\xa0—\xa01', '0.5', '0.0215\xa0—\xa00.216', '0.0069\xa0—\xa00.023', '0.0297\xa0—\xa00.8', -1, '0.1', '0.5', -1, '1.3', '0.9', -1, '6.7', -1, '0.195\xa0—\xa04.9', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.8', '0\xa0—\xa00.8', '0.67', '0\xa0—\xa01.7', '0.0358', -1, '2.13', '0.2', '0.1', -1, -1, -1, '0.24\xa0—\xa0776', '0\xa0—\xa03.6', '0\xa0—\xa00.4', '0.1', -1, '0\xa0—\xa01.86', '0\xa0—\xa01.6', -1, -1, -1, -1, -1, '0.12', -1, -1, '0\xa0—\xa04.8', -1, -1, -1, '0.14', -1, -1, -1, '0\xa0—\xa021.9', -1, '0\xa0—\xa03.6', -1, '0\xa0—\xa04.19', -1, -1, -1, -1, -1, '0.02', '0.00687\xa0—\xa00.0194', '0.0006', '0.00422\xa0—\xa00.2', -1, -1, -1, '0.2', -1, '0.00626\xa0—\xa01.1', -1, -1, -1, -1, -1, '0.4', '0\xa0—\xa04.35', -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.08', -1, -1, -1, '0\xa0—\xa04.12', -1, -1, -1, -1, -1, '0\xa0—\xa00.04', -1, '0.04\xa0—\xa09.6', -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa05.6', -1, '0.4', -1, -1, '0\xa0—\xa01.2', -1, -1, -1, '0\xa0—\xa04.4', -1, -1, -1, -1, -1, '1.1', '0\xa0—\xa05.1', '0.3', '0.1', '0.7', '0.2', '0.00006\xa0—\xa00.0012', '0.1', '0.5', -1, -1, -1, -1, '1.2', -1, -1, '<0.1', '0.00051\xa0—\xa00.0267', -1, '0.00041\xa0—\xa02.41', '0.00037\xa0—\xa00.39', '0.15', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<0.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.00336', -1, -1, -1, '1', '0\xa0—\xa0104', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa02', -1, -1, -1, -1, -1, -1, -1, '<0.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.1', -1, -1, '0.00017\xa0—\xa00.00323', '0.00055\xa0—\xa01.45', -1, -1, -1, -1, -1, -1, -1, -1, '0.00133\xa0—\xa00.65', '0.1', '0.00178\xa0—\xa00.11', -1, '0.00037\xa0—\xa00.34', '0.00147\xa0—\xa00.09', -1, '0.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.04\xa0—\xa018.8', -1, -1, '<0.1', -1, -1, -1, -1, -1, -1, '0.00033\xa0—\xa00.00295', '0.00354', '0.6', -1, -1, -1, -1, -1, -1, -1, '0.2', -1, -1, -1, '0.1', '0\xa0—\xa00.04', '0\xa0—\xa00.08', -1, -1]"
RUM_Category_I_(total_volatiles_>_3600_ppm)_6510.html,"['36', '2200', '64\xa0—\xa0124', '40', '32\xa0—\xa074', '176\xa0—\xa0220', '49', '3100\xa0—\xa03600', '11', '32', '24\xa0—\xa064', '3\xa0—\xa04', '2\xa0—\xa06', '2\xa0—\xa04', '1\xa0—\xa02', '8\xa0—\xa011', '0.05', '1.2', '22']"
"BRANDY_DE_JEREZ_(Solera,_Spanish_brandy)_6415.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.07', '0.04\xa0—\xa04.08', -1, '0\xa0—\xa00.16', '0\xa0—\xa00.06', -1, -1, '0\xa0—\xa00.25', -1, '0\xa0—\xa00.58', '0\xa0—\xa00.09', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.69', '0\xa0—\xa00.03', -1, -1, -1, -1, -1]"
JAPANESE_WHISKY_6660.html,"['trace', '0.0005', '0.0001', '0.0001', '0.00004', '0.00004', '57\xa0—\xa0370', '69\xa0—\xa0225', -1, '150\xa0—\xa0460', '0.5\xa0—\xa01.1', '0.1\xa0—\xa00.3', '0.01\xa0—\xa00.1', '0.4', '0.04\xa0—\xa00.1', '0\xa0—\xa010.4', '12\xa0—\xa049', '0.001', '0.04\xa0—\xa00.78', '0.28\xa0—\xa01.79', '0\xa0—\xa08', '1.4\xa0—\xa01.6', '1.7\xa0—\xa03.9', '1.8\xa0—\xa01.9', '3.4\xa0—\xa06', '0.4\xa0—\xa00.8', '4.2\xa0—\xa06.4', 'trace\xa0—\xa00.5', '17.8\xa0—\xa037.9', '1\xa0—\xa01.1', '29.4\xa0—\xa049.8', 'trace', '8.6\xa0—\xa022.5', 'trace', '0.5\xa0—\xa01.8', 'trace', '0.5\xa0—\xa01.5', '0.1\xa0—\xa01.4', 'trace', '0.3\xa0—\xa00.7', '0.1\xa0—\xa00.6', '0.3\xa0—\xa00.8', 'trace\xa0—\xa00.44', '0\xa0—\xa00.26', 'trace\xa0—\xa00.68', 'trace', 'trace', '45\xa0—\xa0255', '0.02\xa0—\xa00.03', '1.1', '0.7\xa0—\xa03.4', '0.02\xa0—\xa00.05', '0.1\xa0—\xa00.2', '1.7\xa0—\xa08', '0.1\xa0—\xa00.2', '0.003\xa0—\xa00.05', '0.005\xa0—\xa00.01', '0.7\xa0—\xa00.8', '0.1\xa0—\xa00.2', '1\xa0—\xa04.5', '0.1\xa0—\xa00.4', '2.4\xa0—\xa010.2', '0.5', '0.4\xa0—\xa00.5', '2.3\xa0—\xa06.8', 'trace\xa0—\xa01.5', '0.5\xa0—\xa00.8', '0.08\xa0—\xa00.4', 'trace\xa0—\xa00.001', '0.1', 'trace\xa0—\xa00.3', '0.3', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '5\xa0—\xa020', '0.006\xa0—\xa00.07', '0.01\xa0—\xa00.05', '0.02', '0.01\xa0—\xa00.03', '0.002', '0.002\xa0—\xa00.03', -1, '0.001', '0.001\xa0—\xa00.04', -1, '0.002\xa0—\xa00.02', '0.01\xa0—\xa00.03', '0.5\xa0—\xa04.5', -1, -1, -1]"
ARRACK_19900.html,"['25.6\xa0—\xa0750', 'Present', '0\xa0—\xa0244', -1, '1.6', '0\xa0—\xa0438', '6.8', '4', '22', '92\xa0—\xa0890', -1, '0\xa0—\xa01246', -1, -1, '3.2', '100', -1, '14.8', -1, -1, '15.2', '380\xa0—\xa01330', '4', -1, '1.2', '2', '22.8', '2.4', -1, '1.2', '1.6', '1.2', '1.6', -1, -1, -1, '52', -1, -1, '17.2']"
GERMAN_BRANDY_6414.html,"['260', '128', '1.2', '256', '9.6', '11.2', '160', '596', '1.2', '0.16', '5.2', '0.008', '0.4', '0.04', '<0.8', '0.04', '3.2', '0.016', '88', '2', '0.8', '6', '0.04', '0.8', '7.2', '0.016', '180', '0.08', '<0.8', '0.8', '0.008', '0.08', '4', '0.8', '1.6', '<0.8', '0.12', '0.012', '7.6', '<0.8', '<0.8', '0.04', '12', '0.28', '0.02', '4.8', '0.8', '0.12', '1.2', '3.6', '27.2', '0.24', '3.2', '0.08', '0.04']"
PISCO_(Chilean_brandy)_6412.html,"['0\xa0—\xa00.192', '47.07\xa0—\xa0892.44', '10.92\xa0—\xa0135.03', '40\xa0—\xa0400', '2\xa0—\xa08', -1, '85.5\xa0—\xa0214.16', '325.04\xa0—\xa02000', '0.4\xa0—\xa04', '0\xa0—\xa00.132', '0.04\xa0—\xa02', '0.04\xa0—\xa02', '0.036\xa0—\xa00.4', '0\xa0—\xa020', '0\xa0—\xa00.816', '0.04\xa0—\xa02', '0\xa0—\xa02', '0\xa0—\xa00.4', '0.04\xa0—\xa08', '0.04\xa0—\xa00.4', '4\xa0—\xa040', '0.04\xa0—\xa04', '0.04\xa0—\xa02', '2.6\xa0—\xa037.46', '0\xa0—\xa01.488', '0.04\xa0—\xa00.492', '40', '0.036\xa0—\xa00.624', '0.4\xa0—\xa08', '0.252\xa0—\xa020', '0.132\xa0—\xa020', '0.04\xa0—\xa02.184', '0.084\xa0—\xa02.004', '0.132\xa0—\xa03.804', -1, -1, '20.17\xa0—\xa0400', -1, '0.04\xa0—\xa02', '0.132\xa0—\xa00.552', '0.04\xa0—\xa02', -1, '400\xa0—\xa0800', '0.04\xa0—\xa02', '0.04\xa0—\xa02', '0.04\xa0—\xa02', '0.01\xa0—\xa00.4', '0.04\xa0—\xa04', '0.04\xa0—\xa08.76', '0.072\xa0—\xa00.984', '0.04\xa0—\xa04', '0.04\xa0—\xa020', '0\xa0—\xa080.04', '0.4\xa0—\xa04', '0.04\xa0—\xa02']"
"PISCO_(Peruvian_brandy,_non-aromatic)_6411.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CHERRY_BRANDY_12400.html,"[-1, 'Present', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
TEQUILA_(Agave_tequilana)_25900.html,"[-1, -1, -1, -1, '500\xa0—\xa01000', -1, -1, -1, '180\xa0—\xa0300', '2\xa0—\xa06', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.12\xa0—\xa00.74', -1, -1, '0.4\xa0—\xa01.8', -1, '0.06\xa0—\xa00.52', -1, '0.04\xa0—\xa00.22', -1, -1, -1, '6\xa0—\xa028', -1, -1, '1.08\xa0—\xa04.63', '0\xa0—\xa00.22', -1, -1, -1, '20\xa0—\xa040', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '60\xa0—\xa0120', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.27', -1, -1, -1, -1, '0.62\xa0—\xa01.98', -1, -1, -1, -1, -1, '3.54\xa0—\xa04.33', -1, -1, -1, '3.18\xa0—\xa05.97', '0.73\xa0—\xa02.61', '7.42\xa0—\xa013.08', -1, '9.85\xa0—\xa015.03', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.08\xa0—\xa00.28', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
